symbol,forecast1_T,forecast10_T,consensus1_T,actual1_T
AAPL,263.15868630065586,258.0653317010841,263.15868630065586,
ACCO,3.9337326506199313,5.158580538404153,3.9337326506199313,
ADV,1.3747994212625783,1.7514828058284788,1.3747994212625783,
AENT,5.679828265946126,6.791671481405056,5.679828265946126,
AHCO,9.503175561574173,10.421751361089507,9.503175561574173,
AHL,36.848638502745885,37.73693981047919,36.848638502745885,
ALAB,156.85758944346978,163.43900882525674,156.85758944346978,
ALIT,3.0205447138688757,4.311161449818257,3.0205447138688757,
ALK,48.66990651914966,54.3669604450723,48.66990651914966,
AVGO,350.46346706696556,354.7471202044412,350.46346706696556,
AVNW,23.401695258279798,26.180469159219697,23.401695258279798,
AXON,685.523159596427,736.7931315375946,685.523159596427,
MU,207.49436228792942,201.09338982714561,207.49436228792942,
NESR,11.38976162870822,11.832394525483723,11.38976162870822,
NRDS,11.289411305988324,12.097449842065998,11.289411305988324,
NVDA,183.27982941561842,190.67382450278566,183.27982941561842,
NX,15.092688537072389,18.419369216361645,15.092688537072389,
PACS,12.724420920882839,18.413976008317327,12.724420920882839,
PAR,35.212928242411586,45.75743785812924,35.212928242411586,
PEP,154.17823582684852,153.36099343661212,154.17823582684852,
PFE,24.776494679542377,25.787773487722422,24.776494679542377,
PFGC,101.84554252842265,106.14967036237519,101.84554252842265,
PMTS,15.714860537935747,20.44222464722782,15.714860537935747,
PRCT,34.84163204834796,42.77207726861478,34.84163204834796,
PRU,101.87564762523863,105.22009638735892,101.87564762523863,
QUAD,5.81028368548199,6.705245829431279,5.81028368548199,
RARE,34.520511015644296,48.086966833859776,34.520511015644296,
UIS,3.692891876092181,4.480514158505421,3.692891876092181,
UTL,50.03467090814025,52.24328970968715,50.03467090814025,
UTZ,12.563860404531006,13.71425239281916,12.563860404531006,
VCEL,36.146186243706616,41.00561260932366,36.146186243706616,
VERA,30.305797461408655,38.68232103458675,30.305797461408655,
PG,152.4923504051543,156.747439723179,152.4923504051543,
NFLX,1242.8989570795466,1268.9404249535721,1242.8989570795466,
NKE,67.85688822319382,71.04630489992222,67.85688822319382,
QCOM,167.62517907131462,169.93175961492673,167.62517907131462,
ADBE,344.60300822012357,372.28630569356045,344.60300822012357,
UNH,365.7568562494777,358.76949183346295,365.7568562494777,
